,STOCK CODE,STOCK NAME_x,VALUE DATE,EVAL MID YIELD,EVAL MID PRICE,EVAL MID PRICE CHANGE,EVAL MID YIELD CHANGE,MODIFIED DURATION,CONVEXITY,COUPON FREQUENCY,NEXT COUPON RATE
1773,VQ170310,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,2019-12-02,5.532,102.154,0.006,-0.001,7.935,79.067,2.0,5.8
1753,VQ170310,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,2020-01-02,5.468,102.663,-0.001,0.0,7.8629999999999995,77.872,2.0,5.8
1748,VQ170310,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,2020-02-03,5.178,105.041,0.048,-0.006,7.824,77.165,2.0,5.8
1749,VQ170310,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,2020-03-02,5.025,106.29899999999999,0.174,-0.021,7.773,76.312,2.0,5.8
1746,VQ170310,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,2020-04-01,5.697,100.805,0.063,-0.008,7.586,73.525,2.0,5.8
1739,VQ170310,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,2020-05-04,5.291,104.031,0.126,-0.016,7.777,75.111,2.0,5.8
1724,VQ170310,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,2020-06-01,4.992,106.458,0.08800000000000001,-0.011000000000000001,7.746,74.541,2.0,5.8
1722,VQ170310,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,2020-07-01,5.011,106.26,-0.001,0.0,7.662999999999999,73.227,2.0,5.8
1714,VQ170310,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,2020-08-03,4.849,107.556,0.16899999999999998,-0.021,7.598,72.168,2.0,5.8
1687,VQ170310,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,2020-09-01,4.835,107.62799999999999,-0.081,0.009000000000000001,7.523,70.985,2.0,5.8
1680,VQ170310,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,2020-10-01,4.833,107.601,-0.001,0.0,7.443,69.749,2.0,5.8
1672,VQ170310,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,2020-11-02,4.8260000000000005,107.603,0.003,-0.001,7.56,70.319,2.0,5.8
1854,VQ170357,SPG IMTN 5.170% 30.04.2030,2019-08-01,3.983,110.288,0.136,-0.015,8.247,83.44200000000001,2.0,5.17
1844,VQ170357,SPG IMTN 5.170% 30.04.2030,2019-09-03,3.91,110.889,-0.009000000000000001,0.0,8.169,82.11,2.0,5.17
1842,VQ170357,SPG IMTN 5.170% 30.04.2030,2019-10-01,3.969,110.289,-0.002,0.0,8.085,80.717,2.0,5.17
1840,VQ170357,SPG IMTN 5.170% 30.04.2030,2019-11-01,4.024,109.73100000000001,0.087,-0.01,8.183,81.10300000000001,2.0,5.17
1834,VQ170357,SPG IMTN 5.170% 30.04.2030,2019-12-02,4.04,109.522,0.20800000000000002,-0.024,8.097000000000001,79.673,2.0,5.17
1814,VQ170357,SPG IMTN 5.170% 30.04.2030,2020-01-02,4.027,109.572,-0.004,0.0,8.016,78.318,2.0,5.17
1809,VQ170357,SPG IMTN 5.170% 30.04.2030,2020-02-03,3.7689999999999997,111.802,0.01,-0.002,7.966,77.428,2.0,5.17
1810,VQ170357,SPG IMTN 5.170% 30.04.2030,2020-03-02,3.65,112.802,0.272,-0.031,7.907,76.435,2.0,5.17
1808,VQ170357,SPG IMTN 5.170% 30.04.2030,2020-04-01,4.37,106.462,0.006999999999999999,-0.001,7.726,73.708,2.0,5.17
1801,VQ170357,SPG IMTN 5.170% 30.04.2030,2020-05-04,3.859,110.781,0.252,-0.03,7.89,75.027,2.0,5.17
1785,VQ170357,SPG IMTN 5.170% 30.04.2030,2020-06-01,3.773,111.46,0.158,-0.019,7.8260000000000005,73.965,2.0,5.17
1783,VQ170357,SPG IMTN 5.170% 30.04.2030,2020-07-01,3.802,111.12799999999999,0.006,-0.001,7.742000000000001,72.617,2.0,5.17
1777,VQ170357,SPG IMTN 5.170% 30.04.2030,2020-08-03,3.27,115.734,0.706,-0.08,7.72,72.14699999999999,2.0,5.17
1750,VQ170357,SPG IMTN 5.170% 30.04.2030,2020-09-01,3.187,116.37299999999999,-0.079,0.006999999999999999,7.652,71.05199999999999,2.0,5.17
1743,VQ170357,SPG IMTN 5.170% 30.04.2030,2020-10-01,3.239,115.79,-0.09300000000000001,0.01,7.565,69.691,2.0,5.17
1735,VQ170357,SPG IMTN 5.170% 30.04.2030,2020-11-02,3.239,115.671,-0.012,0.0,7.647,69.9,2.0,5.17
1855,VQ170358,SPG IMTN 5.210% 31.10.2030,2019-08-01,3.989,110.971,0.141,-0.015,8.531,89.729,2.0,5.21
1845,VQ170358,SPG IMTN 5.210% 31.10.2030,2019-09-03,3.9210000000000003,111.551,-0.009000000000000001,0.0,8.453,88.35700000000001,2.0,5.21
1843,VQ170358,SPG IMTN 5.210% 31.10.2030,2019-10-01,3.98,110.929,-0.002,0.0,8.368,86.90299999999999,2.0,5.21
1841,VQ170358,SPG IMTN 5.210% 31.10.2030,2019-11-01,4.0360000000000005,110.35600000000001,0.094,-0.009000000000000001,8.472000000000001,87.37200000000001,2.0,5.21
1835,VQ170358,SPG IMTN 5.210% 31.10.2030,2019-12-02,4.053,110.131,0.217,-0.024,8.386000000000001,85.887,2.0,5.21
1815,VQ170358,SPG IMTN 5.210% 31.10.2030,2020-01-02,4.041,110.176,-0.004,0.0,8.305,84.485,2.0,5.21
1810,VQ170358,SPG IMTN 5.210% 31.10.2030,2020-02-03,3.79,112.439,0.011000000000000001,-0.002,8.258,83.603,2.0,5.21
1811,VQ170358,SPG IMTN 5.210% 31.10.2030,2020-03-02,3.6689999999999996,113.50399999999999,0.275,-0.03,8.201,82.605,2.0,5.21
1809,VQ170358,SPG IMTN 5.210% 31.10.2030,2020-04-01,4.387,106.916,0.006999999999999999,-0.001,8.01,79.631,2.0,5.21
1802,VQ170358,SPG IMTN 5.210% 31.10.2030,2020-05-04,3.892,111.262,0.255,-0.028999999999999998,8.186,81.155,2.0,5.21
1786,VQ170358,SPG IMTN 5.210% 31.10.2030,2020-06-01,3.806,111.97399999999999,0.175,-0.02,8.123,80.071,2.0,5.21
1784,VQ170358,SPG IMTN 5.210% 31.10.2030,2020-07-01,3.8369999999999997,111.61399999999999,-0.011000000000000001,0.001,8.038,78.664,2.0,5.21
1778,VQ170358,SPG IMTN 5.210% 31.10.2030,2020-08-03,3.299,116.486,0.7390000000000001,-0.08,8.025,78.293,2.0,5.21
1751,VQ170358,SPG IMTN 5.210% 31.10.2030,2020-09-01,3.213,117.19,-0.11,0.01,7.957999999999999,77.178,2.0,5.21
1744,VQ170358,SPG IMTN 5.210% 31.10.2030,2020-10-01,3.272,116.521,-0.135,0.013999999999999999,7.869,75.741,2.0,5.21
1736,VQ170358,SPG IMTN 5.210% 31.10.2030,2020-11-02,3.275,116.39,0.004,0.0,7.957999999999999,76.028,2.0,5.21
1914,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2019-08-01,4.707,111.958,-0.003,0.0,8.078,81.374,2.0,6.12
1904,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2019-09-03,4.324,115.4,0.5479999999999999,-0.06,8.052,80.824,2.0,6.12
1903,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2019-10-01,4.399,114.617,0.18100000000000002,-0.02,7.9639999999999995,79.407,2.0,6.12
1901,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2019-11-01,4.373,114.76700000000001,0.457,-0.05,7.885,78.11,2.0,6.12
1897,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2019-12-02,4.373,114.677,-0.008,0.0,7.8020000000000005,76.765,2.0,6.12
1878,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2020-01-02,4.367,114.64299999999999,-0.005,0.0,7.72,75.44800000000001,2.0,6.12
1873,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2020-02-03,4.082,117.154,0.08199999999999999,-0.01,7.886,76.738,2.0,6.12
1874,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2020-03-02,3.907,118.676,0.268,-0.03,7.836,75.888,2.0,6.12
1872,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2020-04-01,4.519,113.022,0.076,-0.009000000000000001,7.667000000000001,73.327,2.0,6.12
1865,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2020-05-04,3.9960000000000004,117.603,0.259,-0.03,7.654,72.999,2.0,6.12
1849,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2020-06-01,3.94,118.008,0.171,-0.02,7.587000000000001,71.929,2.0,6.12
1847,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2020-07-01,3.966,117.656,0.005,-0.001,7.502999999999999,70.622,2.0,6.12
1841,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2020-08-03,3.6719999999999997,120.197,0.24,-0.027999999999999997,7.646,71.583,2.0,6.12
1814,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2020-09-01,3.68,119.98700000000001,-0.092,0.008,7.567,70.343,2.0,6.12
1807,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2020-10-01,3.694,119.72,-0.004,0.0,7.484,69.064,2.0,6.12
1799,VQ180019,EDRA ENERGY IMTN 6.120% 05.07.2030 - Tranche No 18,2020-11-02,3.7060000000000004,119.465,-0.004,-0.001,7.397,67.719,2.0,6.12
1915,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2019-08-01,4.711,112.594,-0.002,0.0,8.337,87.156,2.0,6.15
1905,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2019-09-03,4.343,116.02799999999999,0.531,-0.055999999999999994,8.312999999999999,86.641,2.0,6.15
1904,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2019-10-01,4.418,115.22,0.18899999999999997,-0.02,8.225,85.161,2.0,6.15
1902,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2019-11-01,4.396,115.34200000000001,0.474,-0.05,8.146,83.818,2.0,6.15
1898,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2019-12-02,4.397,115.245,-0.008,0.0,8.062999999999999,82.428,2.0,6.15
1879,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2020-01-02,4.398,115.149,-0.015,0.001,7.979,81.05199999999999,2.0,6.15
1874,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2020-02-03,4.109,117.803,0.085,-0.01,8.157,82.542,2.0,6.15
1875,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2020-03-02,3.937,119.365,0.231,-0.025,8.109,81.695,2.0,6.15
1873,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2020-04-01,4.56,113.391,0.061,-0.006999999999999999,7.928999999999999,78.888,2.0,6.15
1866,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2020-05-04,4.043,118.102,0.261,-0.028999999999999998,7.922999999999999,78.649,2.0,6.15
1850,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2020-06-01,3.986,118.541,0.18899999999999997,-0.021,7.857,77.557,2.0,6.15
1848,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2020-07-01,4.011,118.193,-0.013000000000000001,0.001,7.772,76.20100000000001,2.0,6.15
1842,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2020-08-03,3.719,120.83,0.28,-0.031,7.9270000000000005,77.333,2.0,6.15
1815,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2020-09-01,3.7289999999999996,120.601,-0.114,0.01,7.847,76.043,2.0,6.15
1808,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2020-10-01,3.739,120.37100000000001,-0.005,0.0,7.765,74.723,2.0,6.15
1800,VQ180020,EDRA ENERGY IMTN 6.150% 03.01.2031 - Tranche No 19,2020-11-02,3.7510000000000003,120.116,-0.004,-0.001,7.678,73.327,2.0,6.15
1961,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2019-08-01,5.388,104.09,-0.001,0.0,8.357999999999999,87.57700000000001,2.0,5.87
1951,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2019-09-03,5.2379999999999995,105.369,0.004,-0.001,8.296,86.479,2.0,5.87
1950,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2019-10-01,5.303,104.773,0.085,-0.01,8.21,85.03299999999999,2.0,5.87
1948,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2019-11-01,5.285,104.902,0.069,-0.008,8.131,83.68799999999999,2.0,5.87
1944,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2019-12-02,5.24,105.264,-0.002,0.0,8.056000000000001,82.427,2.0,5.87
1925,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2020-01-02,5.2170000000000005,105.435,-0.002,0.0,7.977,81.119,2.0,5.87
1917,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2020-02-03,4.939,107.822,0.092,-0.011000000000000001,8.161,82.686,2.0,5.87
1918,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2020-03-02,4.79,109.09100000000001,0.27,-0.031,8.11,81.792,2.0,5.87
1916,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2020-04-01,5.475,103.186,0.048,-0.006,7.919,78.832,2.0,5.87
1909,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2020-05-04,5.061,106.631,0.23399999999999999,-0.027999999999999997,7.898,78.37,2.0,5.87
1893,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2020-06-01,4.9719999999999995,107.355,0.17600000000000002,-0.021,7.837000000000001,77.363,2.0,5.87
1891,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2020-07-01,4.962,107.4,-0.001,0.0,7.7589999999999995,76.096,2.0,5.87
1885,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2020-08-03,4.689,109.696,0.26899999999999996,-0.032,7.919,77.296,2.0,5.87
1858,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2020-09-01,4.637,110.085,-0.096,0.01,7.849,76.145,2.0,5.87
1851,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2020-10-01,4.6339999999999995,110.046,-0.002,0.0,7.769,74.857,2.0,5.87
1843,VQ180060,SINAR KAMIRI IMTN 5.870% 30.01.2031,2020-11-02,4.618,110.116,0.002,-0.001,7.685,73.524,2.0,5.87
2008,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2019-08-01,5.178,108.02600000000001,-0.001,0.0,8.349,88.95700000000001,2.0,6.1
1998,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2019-09-03,5.029,109.348,-0.006,0.0,8.29,87.89,2.0,6.1
1997,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2019-10-01,5.058,109.039,0.099,-0.011000000000000001,8.21,86.53399999999999,2.0,6.1
1994,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2019-11-01,5.042,109.141,0.07200000000000001,-0.008,8.357999999999999,87.573,2.0,6.1
1990,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2019-12-02,5.039,109.11200000000001,-0.006,0.0,8.275,86.163,2.0,6.1
1969,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2020-01-02,5.0280000000000005,109.15799999999999,-0.004,0.0,8.195,84.788,2.0,6.1
1961,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2020-02-03,4.752,111.618,0.086,-0.01,8.158,84.084,2.0,6.1
1962,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2020-03-02,4.64,112.594,0.281,-0.031,8.102,83.124,2.0,6.1
1960,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2020-04-01,5.3260000000000005,106.40700000000001,0.051,-0.006,7.902,80.017,2.0,6.1
1952,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2020-05-04,4.82,110.814,0.23399999999999999,-0.027000000000000003,8.118,82.05799999999999,2.0,6.1
1935,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2020-06-01,4.731,111.552,0.182,-0.021,8.058,81.02600000000001,2.0,6.1
1933,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2020-07-01,4.739,111.411,-0.011000000000000001,0.001,7.976,79.68,2.0,6.1
1927,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2020-08-03,4.5169999999999995,113.337,0.29,-0.033,7.922999999999999,78.756,2.0,6.1
1900,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2020-09-01,4.431,114.04299999999999,-0.10300000000000001,0.01,7.859,77.691,2.0,6.1
1893,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2020-10-01,4.436,113.916,-0.002,0.0,7.778,76.383,2.0,6.1
1884,VQ180166,UITM SOLAR IMTN 6.100% 25.04.2031,2020-11-02,4.419,113.98100000000001,0.0,-0.001,7.902,77.066,2.0,6.1
2048,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2019-08-01,5.861000000000001,104.98299999999999,0.086,-0.01,8.27,87.95,2.0,6.45
2038,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2019-09-03,5.75,105.925,-0.004,0.0,8.204,86.79700000000001,2.0,6.45
2037,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2019-10-01,5.831,105.191,0.095,-0.011000000000000001,8.113999999999999,85.302,2.0,6.45
2034,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2019-11-01,5.815,105.305,0.068,-0.008,8.033999999999999,83.976,2.0,6.45
2031,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2019-12-02,5.82,105.24,-0.002,0.0,7.9510000000000005,82.602,2.0,6.45
2008,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2020-01-02,5.792999999999999,105.445,-0.003,0.0,8.117,83.844,2.0,6.45
2000,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2020-02-03,5.518,107.789,0.092,-0.011000000000000001,8.081,83.17299999999999,2.0,6.45
2001,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2020-03-02,5.382000000000001,108.944,0.26,-0.03,8.03,82.301,2.0,6.45
2000,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2020-04-01,6.0360000000000005,103.32700000000001,0.049,-0.006,7.834,79.252,2.0,6.45
1992,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2020-05-04,5.531000000000001,107.553,0.228,-0.027000000000000003,7.836,79.15899999999999,2.0,6.45
1975,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2020-06-01,5.443,108.277,0.17800000000000002,-0.021,7.777,78.186,2.0,6.45
1973,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2020-07-01,5.47,108.00200000000001,-0.01,0.001,7.9239999999999995,79.156,2.0,6.45
1967,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2020-08-03,5.153,110.69200000000001,0.282,-0.033,7.8870000000000005,78.488,2.0,6.45
1941,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2020-09-01,5.065,111.40299999999999,-0.106,0.011000000000000001,7.824,77.443,2.0,6.45
1935,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2020-10-01,5.072,111.27600000000001,-0.002,0.0,7.742999999999999,76.14,2.0,6.45
1927,VQ180376,DHSB IMTN Series 6 6.450% 20.06.2031,2020-11-02,5.0569999999999995,111.339,0.003,-0.001,7.66,74.816,2.0,6.45
2049,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2019-08-01,5.907,105.148,0.08900000000000001,-0.01,8.481,93.185,2.0,6.5
2039,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2019-09-03,5.794,106.135,0.005,-0.001,8.417,92.04299999999999,2.0,6.5
2038,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2019-10-01,5.877999999999999,105.35600000000001,0.098,-0.011000000000000001,8.325,90.476,2.0,6.5
2035,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2019-11-01,5.862,105.475,0.062,-0.006999999999999999,8.246,89.12200000000001,2.0,6.5
2032,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2019-12-02,5.867999999999999,105.4,-0.002,0.0,8.162,87.709,2.0,6.5
2009,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2020-01-02,5.84,105.62100000000001,-0.011000000000000001,0.001,8.337,89.101,2.0,6.5
2001,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2020-02-03,5.568,108.01,0.086,-0.01,8.305,88.477,2.0,6.5
2002,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2020-03-02,5.431,109.212,0.278,-0.031,8.257,87.62100000000001,2.0,6.5
2001,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2020-04-01,6.09,103.387,0.042,-0.005,8.048,84.302,2.0,6.5
1993,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2020-05-04,5.59,107.695,0.209,-0.024,8.058,84.325,2.0,6.5
1976,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2020-06-01,5.502999999999999,108.434,0.192,-0.022000000000000002,8.0,83.344,2.0,6.5
1974,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2020-07-01,5.529,108.163,-0.019,0.002,8.155,84.44200000000001,2.0,6.5
1968,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2020-08-03,5.2139999999999995,110.92399999999999,0.3,-0.034,8.123,83.82799999999999,2.0,6.5
1942,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2020-09-01,5.126,111.663,-0.127,0.013000000000000001,8.062000000000001,82.775,2.0,6.5
1936,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2020-10-01,5.138999999999999,111.48200000000001,-0.002,0.0,7.979,81.416,2.0,6.5
1928,VQ180377,DHSB IMTN Series 7 6.500% 19.12.2031,2020-11-02,5.124,111.553,0.012,-0.002,7.896,80.057,2.0,6.5
2086,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2019-09-03,5.093999999999999,101.929,-0.002,0.0,9.287,108.705,2.0,5.3
2086,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2019-10-01,5.188,101.03299999999999,0.121,-0.013000000000000001,9.191,106.926,2.0,5.3
2083,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2019-11-01,5.18,101.102,0.047,-0.005,9.11,105.40100000000001,2.0,5.3
2080,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2019-12-02,5.182,101.079,0.009000000000000001,-0.001,9.027000000000001,103.852,2.0,5.3
2057,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2020-01-02,5.167999999999999,101.206,-0.009000000000000001,0.001,8.947000000000001,102.375,2.0,5.3
2049,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2020-02-03,4.897,103.73700000000001,0.094,-0.01,8.922,101.795,2.0,5.3
2052,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2020-03-02,4.766,104.964,0.304,-0.032,9.103,103.46600000000001,2.0,5.3
2050,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2020-04-01,5.468999999999999,98.488,0.035,-0.004,8.878,99.579,2.0,5.3
2043,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2020-05-04,4.9719999999999995,102.977,0.20199999999999999,-0.022000000000000002,8.892000000000001,99.65100000000001,2.0,5.3
2029,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2020-06-01,4.888999999999999,103.73299999999999,0.212,-0.023,8.835,98.565,2.0,5.3
2027,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2020-07-01,4.887,103.735,-0.038,0.004,8.755,97.12100000000001,2.0,5.3
2023,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2020-08-03,4.65,105.932,-0.003,0.0,8.715,96.307,2.0,5.3
1996,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2020-09-01,4.563,106.72200000000001,-0.157,0.016,8.871,97.55799999999999,2.0,5.3
1991,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2020-10-01,4.582,106.50399999999999,-0.002,0.0,8.787,96.042,2.0,5.3
1983,VQ190158,TH1 IMTN 5.300% 06.08.2032 (Series 10),2020-11-02,4.563,106.645,0.024,-0.003,8.705,94.55799999999999,2.0,5.3
2109,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2019-11-01,5.165,102.07799999999999,0.046,-0.005,9.116,104.665,2.0,5.39
2106,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2019-12-02,5.182,101.90700000000001,-0.001,0.0,9.029,103.06200000000001,2.0,5.39
2085,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2020-01-02,5.1610000000000005,102.089,-0.001,0.0,9.055,102.78299999999999,2.0,5.39
2077,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2020-02-03,4.928,104.24700000000001,0.092,-0.01,9.017000000000001,102.00200000000001,2.0,5.39
2080,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2020-03-02,4.794,105.495,0.293,-0.031,8.97,101.07600000000001,2.0,5.39
2079,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2020-04-01,5.5,99.01899999999999,0.027000000000000003,-0.003,8.744,97.23299999999999,2.0,5.39
2072,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2020-05-04,4.977,103.727,0.201,-0.022000000000000002,8.764,97.39200000000001,2.0,5.39
2059,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2020-06-01,4.893,104.49,0.212,-0.023,8.706,96.324,2.0,5.39
2057,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2020-07-01,4.895,104.45299999999999,-0.038,0.004,8.849,97.34299999999999,2.0,5.39
2053,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2020-08-03,4.475,108.375,0.35,-0.037000000000000005,8.84,97.031,2.0,5.39
2027,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2020-09-01,4.394,109.109,-0.152,0.015,8.777999999999999,95.869,2.0,5.39
2022,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2020-10-01,4.348,109.50299999999999,-0.001,0.0,8.706,94.56200000000001,2.0,5.39
2016,VQ190203,CYPARK REF IMTN 5.390% 30.06.2032,2020-11-02,4.1610000000000005,111.26100000000001,0.023,-0.003,8.655,93.584,2.0,5.39
2148,VQ200138,LESB IMTN 4.800% 18.07.2033 Series 13,2020-08-03,4.62,101.738,0.35,-0.036000000000000004,9.585,113.845,2.0,4.8
2125,VQ200138,LESB IMTN 4.800% 18.07.2033 Series 13,2020-09-01,4.54,102.509,-0.18899999999999997,0.019,9.525,112.62700000000001,2.0,4.8
